project,t1,t2,duration,ratio,cumratio
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,3,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,4,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,5,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,6,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,7,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,8,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,9,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,10,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,11,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,12,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,13,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,14,0.0,0.0
RockefellerArchiveCenter_ATReference,Hibernate,JDBC,15,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,0,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,1,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,2,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,3,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,4,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,5,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,6,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,7,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,8,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,9,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,10,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,11,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,12,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,13,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,14,0.0,0.0
biojava_biojava-legacy,Hibernate,JDBC,15,0.0,0.0
travis_cosmo,Hibernate,JDBC,0,0.0,0.0
travis_cosmo,Hibernate,JDBC,1,0.0,0.0
travis_cosmo,Hibernate,JDBC,2,0.0,0.0
travis_cosmo,Hibernate,JDBC,3,0.0,0.0
travis_cosmo,Hibernate,JDBC,4,0.0,0.0
travis_cosmo,Hibernate,JDBC,5,0.0,0.0
travis_cosmo,Hibernate,JDBC,6,0.0,0.0
travis_cosmo,Hibernate,JDBC,7,0.0,0.0
travis_cosmo,Hibernate,JDBC,8,0.0,0.0
travis_cosmo,Hibernate,JDBC,9,0.0,0.0
travis_cosmo,Hibernate,JDBC,10,0.0,0.0
travis_cosmo,Hibernate,JDBC,11,0.0,0.0
travis_cosmo,Hibernate,JDBC,12,0.0,0.0
travis_cosmo,Hibernate,JDBC,13,0.0,0.0
travis_cosmo,Hibernate,JDBC,14,0.0,0.0
travis_cosmo,Hibernate,JDBC,15,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,0,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,1,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,2,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,3,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,4,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,5,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,6,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,7,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,8,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,9,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,10,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,11,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,12,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,13,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,14,0.0,0.0
wicketstuff_sandbox,Hibernate,JDBC,15,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,0,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,1,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,2,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,3,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,4,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,5,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,6,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,7,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,8,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,9,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,10,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,11,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,12,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,13,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,14,0.0,0.0
bobeal_capdemat,Hibernate,JDBC,15,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,0,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,1,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,2,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,3,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,4,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,5,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,6,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,7,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,8,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,9,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,10,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,11,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,12,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,13,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,14,0.0,0.0
JodaOrg_joda-time-hibernate,Hibernate,JDBC,15,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,0,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,1,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,2,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,3,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,4,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,5,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,6,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,7,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,8,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,9,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,10,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,11,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,12,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,13,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,14,0.0,0.0
bsbodden_techconf,Hibernate,JDBC,15,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,0,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,1,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,2,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,3,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,4,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,5,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,6,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,7,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,8,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,9,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,10,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,11,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,12,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,13,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,14,0.0,0.0
bogeblad_infoglue,Hibernate,JDBC,15,0.0,0.0
pentaho_data-access,Hibernate,JDBC,0,0.0,0.0
pentaho_data-access,Hibernate,JDBC,1,0.0,0.0
pentaho_data-access,Hibernate,JDBC,2,0.0,0.0
pentaho_data-access,Hibernate,JDBC,3,0.0,0.0
pentaho_data-access,Hibernate,JDBC,4,0.0,0.0
pentaho_data-access,Hibernate,JDBC,5,0.0,0.0
pentaho_data-access,Hibernate,JDBC,6,0.0,0.0
pentaho_data-access,Hibernate,JDBC,7,0.0,0.0
pentaho_data-access,Hibernate,JDBC,8,0.0,0.0
pentaho_data-access,Hibernate,JDBC,9,0.0,0.0
pentaho_data-access,Hibernate,JDBC,10,0.0,0.0
pentaho_data-access,Hibernate,JDBC,11,0.0,0.0
pentaho_data-access,Hibernate,JDBC,12,0.0,0.0
pentaho_data-access,Hibernate,JDBC,13,0.0,0.0
pentaho_data-access,Hibernate,JDBC,14,0.0,0.0
pentaho_data-access,Hibernate,JDBC,15,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,0,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,1,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,2,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,3,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,4,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,5,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,6,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,7,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,8,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,9,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,10,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,11,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,12,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,13,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,14,0.0,0.0
Jasig_BookmarksPortlet,Hibernate,JDBC,15,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,0,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,1,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,2,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,3,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,4,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,5,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,6,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,7,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,8,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,9,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,10,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,11,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,12,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,13,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,14,0.0,0.0
enonic_cms-ce,Hibernate,JDBC,15,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,0,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,1,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,2,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,3,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,4,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,5,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,6,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,7,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,8,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,9,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,10,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,11,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,12,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,13,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,14,0.0,0.0
motech_MOTECH-Ghana,Hibernate,JDBC,15,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,0,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,1,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,2,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,3,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,4,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,5,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,6,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,7,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,8,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,9,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,10,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,11,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,12,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,13,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,14,0.0,0.0
voxeo_vox-mail,Hibernate,JDBC,15,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,0,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,1,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,2,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,3,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,4,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,5,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,6,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,7,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,8,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,9,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,10,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,11,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,12,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,13,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,14,0.0,0.0
motech_MOTECH-Mobile,Hibernate,JDBC,15,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,0,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,1,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,2,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,3,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,4,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,5,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,6,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,7,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,8,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,9,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,10,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,11,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,12,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,13,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,14,0.0,0.0
jdwyah_tocollege.net,Hibernate,JDBC,15,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,0,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,1,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,2,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,3,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,4,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,5,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,6,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,7,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,8,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,9,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,10,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,11,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,12,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,13,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,14,0.0,0.0
OpenGamma_OG-Platform,Hibernate,JDBC,15,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,0,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,1,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,2,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,3,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,4,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,5,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,6,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,7,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,8,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,9,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,10,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,11,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,12,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,13,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,14,0.0,0.0
rsf_SakaiRSFComponents,Hibernate,JDBC,15,0.0,0.0
mifos_head,Hibernate,JDBC,0,0.12340426,0.12340426
mifos_head,Hibernate,JDBC,1,0.0,0.12340426
mifos_head,Hibernate,JDBC,2,0.0,0.12340426
mifos_head,Hibernate,JDBC,3,0.0,0.12340426
mifos_head,Hibernate,JDBC,4,0.0,0.12340426
mifos_head,Hibernate,JDBC,5,0.0,0.12340426
mifos_head,Hibernate,JDBC,6,0.0,0.12340426
mifos_head,Hibernate,JDBC,7,0.0,0.12340426
mifos_head,Hibernate,JDBC,8,0.0,0.12340426
mifos_head,Hibernate,JDBC,9,0.0,0.12340426
mifos_head,Hibernate,JDBC,10,0.0,0.12340426
mifos_head,Hibernate,JDBC,11,0.0,0.12340426
mifos_head,Hibernate,JDBC,12,0.0,0.12340426
mifos_head,Hibernate,JDBC,13,0.0,0.12340426
mifos_head,Hibernate,JDBC,14,0.0,0.12340426
mifos_head,Hibernate,JDBC,15,0.0,0.12340426
anuja-14_QuizApp,Hibernate,JDBC,0,0.5,0.5
anuja-14_QuizApp,Hibernate,JDBC,1,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,2,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,3,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,4,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,5,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,6,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,7,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,8,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,9,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,10,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,11,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,12,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,13,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,14,0.0,0.5
anuja-14_QuizApp,Hibernate,JDBC,15,0.0,0.5
picocontainer_picocontainer,Hibernate,JDBC,0,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,1,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,2,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,3,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,4,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,5,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,6,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,7,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,8,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,9,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,10,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,11,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,12,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,13,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,14,0.0,0.0
picocontainer_picocontainer,Hibernate,JDBC,15,0.0,0.0
tedeling_ehour,Hibernate,JDBC,0,0.0,0.0
tedeling_ehour,Hibernate,JDBC,1,0.0,0.0
tedeling_ehour,Hibernate,JDBC,2,0.0,0.0
tedeling_ehour,Hibernate,JDBC,3,0.0,0.0
tedeling_ehour,Hibernate,JDBC,4,0.0,0.0
tedeling_ehour,Hibernate,JDBC,5,0.0,0.0
tedeling_ehour,Hibernate,JDBC,6,0.0,0.0
tedeling_ehour,Hibernate,JDBC,7,0.0,0.0
tedeling_ehour,Hibernate,JDBC,8,0.0,0.0
tedeling_ehour,Hibernate,JDBC,9,0.0,0.0
tedeling_ehour,Hibernate,JDBC,10,0.0,0.0
tedeling_ehour,Hibernate,JDBC,11,0.0,0.0
tedeling_ehour,Hibernate,JDBC,12,0.0,0.0
tedeling_ehour,Hibernate,JDBC,13,0.0,0.0
tedeling_ehour,Hibernate,JDBC,14,0.0,0.0
tedeling_ehour,Hibernate,JDBC,15,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,0,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,1,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,2,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,3,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,4,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,5,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,6,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,7,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,8,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,9,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,10,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,11,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,12,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,13,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,14,0.0,0.0
metawidget_metawidget,Hibernate,JDBC,15,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,0,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,1,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,2,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,3,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,4,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,5,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,6,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,7,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,8,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,9,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,10,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,11,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,12,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,13,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,14,0.0,0.0
apache_jackrabbit,Hibernate,JDBC,15,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,0,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,1,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,2,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,3,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,4,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,5,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,6,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,7,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,8,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,9,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,10,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,11,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,12,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,13,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,14,0.0,0.0
droolsjbpm_jbpm,Hibernate,JDBC,15,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,0,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,1,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,2,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,3,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,4,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,5,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,6,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,7,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,8,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,9,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,10,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,11,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,12,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,13,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,14,0.0,0.0
jpaoletti_java-presentation-manager,JPA,Hibernate,15,0.0,0.0
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,0,0.5,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,1,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,2,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,3,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,4,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,5,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,6,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,7,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,8,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,9,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,10,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,11,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,12,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,13,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,14,0.0,0.5
cmoulliard_camel-osgi-servicemix-tutorial,JPA,Hibernate,15,0.0,0.5
droolsjbpm_droolsjbpm-contributed-experiments,JPA,Hibernate,0,0.0,0.0
droolsjbpm_droolsjbpm-contributed-experiments,JPA,Hibernate,1,0.0,0.0
droolsjbpm_droolsjbpm-contributed-experiments,JPA,Hibernate,2,0.0,0.0
