project,step,entities,jpa-all,relative-jpa-all,jdbc-all,relative-jdbc-all,hbm-all,relative-hbm-all,jpa,relative-jpa,jdbc,relative-jdbc,hbm,relative-hbm,jpa-jdbc,relative-jpa-jdbc,jpa-hbm,relative-jpa-hbm,jdbc-hbm,relative-jdbc-hbm,jpa-jdbc-hbm,relative-jpa-jdbc-hbm
kulashish_QAssistUtil,0.8,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
kulashish_QAssistUtil,0.9,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
kulashish_QAssistUtil,1.0,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.0,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.1,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.2,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.3,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.4,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.5,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.6,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.7,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.8,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,0.9,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sdouglass_spring-security-social,1.0,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.0,2,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.1,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.2,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.3,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.4,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.5,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.6,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.7,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.8,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,0.9,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
levymoreira_Contas,1.0,5,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.0,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.8,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,0.9,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
nitindhar7_kampr,1.0,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.0,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.2,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.3,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.4,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.5,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.6,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.7,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.8,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,0.9,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zmpinqc_ClickerConsumerDesktop,1.0,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.0,5,0,0.0,5,1.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.1,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.2,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.3,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.4,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.5,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.6,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.7,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.8,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,0.9,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
shinya-m_ItoPos,1.0,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.0,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.1,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.2,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.3,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.4,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.5,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.6,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.7,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.8,4,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,0.9,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
richfaces_components,1.0,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.0,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.6,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.7,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.8,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,0.9,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
bobo_VaadinDKP,1.0,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.0,8,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,0.9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
youthnet_plusyou-server,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.0,8,7,0.875,1,0.125,0,0.0,7,0.875,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.1,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.2,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.3,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.4,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.5,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.6,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.7,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.8,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,0.9,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OpenMEAP_OpenMEAP,1.0,10,7,0.7,3,0.3,0,0.0,7,0.7,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.0,8,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.1,14,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.2,14,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.3,15,0,0.0,15,1.0,0,0.0,0,0.0,15,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.4,15,0,0.0,15,1.0,0,0.0,0,0.0,15,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.5,18,0,0.0,18,1.0,0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.6,18,0,0.0,18,1.0,0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.7,18,0,0.0,18,1.0,0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.8,20,0,0.0,20,1.0,0,0.0,0,0.0,20,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,0.9,18,0,0.0,18,1.0,0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
qos-ch_logback,1.0,18,0,0.0,18,1.0,0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.0,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.1,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.2,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.3,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.4,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.5,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.6,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.7,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.8,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,0.9,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
aglover_magnus-rds,1.0,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.0,1,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.1,1,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.2,4,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.3,13,13,1.0,0,0.0,0,0.0,13,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.4,15,15,1.0,0,0.0,0,0.0,15,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.5,16,16,1.0,0,0.0,0,0.0,16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.6,16,16,1.0,0,0.0,0,0.0,16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.7,16,16,1.0,0,0.0,0,0.0,16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.8,16,16,1.0,0,0.0,0,0.0,16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,0.9,16,16,1.0,0,0.0,0,0.0,16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
cenkcivici_SkWorkShop,1.0,17,17,1.0,0,0.0,0,0.0,17,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.0,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.2,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.3,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.4,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.5,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.6,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.7,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.8,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,0.9,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
sonatype_JGit,1.0,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.0,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.1,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.2,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.3,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.4,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.5,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.6,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.7,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.8,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,0.9,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
apache_nutch,1.0,11,4,0.36363637,7,0.6363636,0,0.0,4,0.36363637,7,0.6363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.0,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.1,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.2,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.3,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.4,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.5,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.6,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.7,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.8,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,0.9,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
coresoftwaresystems_Restaurant-OPEN,1.0,33,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,33,1.0,0,0.0,0,0.0,0,0.0,0,0.0
Unidata_IDV,0.0,2,0,0.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Unidata_IDV,0.1,49,0,0.0,49,1.0,0,0.0,0,0.0,49,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Unidata_IDV,0.2,65,0,0.0,65,1.0,0,0.0,0,0.0,65,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Unidata_IDV,0.3,46,0,0.0,46,1.0,0,0.0,0,0.0,46,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Unidata_IDV,0.4,42,0,0.0,42,1.0,0,0.0,0,0.0,42,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Unidata_IDV,0.5,8,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Unidata_IDV,0.6,8,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
